x,y
-0.2619144320487976,0.4872943162918091
-0.09669490903615952,-0.37778088450431824
0.4223420023918152,0.36573493480682373
-0.09269104152917862,-0.10690643638372421
-0.18422803282737732,-0.19893266260623932
0.07417356222867966,0.2738381326198578
0.12456928193569183,-0.001626226119697094
0.39696866273880005,0.35878270864486694
0.39208701252937317,0.34158849716186523
0.28432610630989075,0.021326418966054916
-0.22422951459884644,0.03755573555827141
-0.29269611835479736,-0.3125520348548889
0.4080827236175537,-0.4403584599494934
-0.3668600022792816,-0.0225873701274395
-0.10130278766155243,0.030118726193904877
0.4616032838821411,-0.4718626141548157
-0.2742369771003723,-0.057836174964904785
-0.05009825527667999,0.30997028946876526
-0.03870769590139389,0.17992521822452545
0.1751745045185089,-0.24002046883106232
0.21234920620918274,-0.08828963339328766
0.24575716257095337,0.18222306668758392
0.4703211486339569,0.1815095841884613
-0.213205948472023,0.4295196831226349
-0.21590737998485565,0.2001006305217743
0.430086225271225,-0.4740556478500366
0.15655699372291565,-0.24482208490371704
0.33981871604919434,0.12606196105480194
0.19235578179359436,0.08817088603973389
-0.2519194483757019,-0.2440149188041687
0.20715993642807007,0.09458883851766586
-0.38317862153053284,0.16631557047367096
0.1362442821264267,-0.3250105381011963
0.2780246436595917,-0.05745754763484001
-0.018116004765033722,0.11865939199924469
0.005317937582731247,0.3658849596977234
0.0027849460020661354,-0.21490788459777832
0.33772018551826477,0.4725843369960785
0.2446037381887436,0.2037568837404251
0.03229125216603279,-0.2023395299911499
-0.12088140845298767,0.2391548901796341
-0.29478955268859863,0.09101768583059311
0.3969780206680298,0.0067870644852519035
0.25318270921707153,0.4579574465751648
0.38950324058532715,0.05641859397292137
0.17839348316192627,0.3798884451389313
0.43929460644721985,-0.3654933273792267
-0.017176220193505287,-0.4584193825721741
-0.3602147102355957,0.4748324155807495
0.06168041750788689,0.45103690028190613
0.2707190215587616,0.07974669337272644
0.02411777526140213,-0.050390325486660004
0.12989456951618195,0.3995541036128998
0.3497885763645172,-0.07484631985425949
0.1618727296590805,-0.25636720657348633
0.12615586817264557,0.05559878423810005
-0.3274267315864563,0.2623293399810791
-0.24784325063228607,0.3755568265914917
-0.4657490849494934,0.08059942722320557
-0.17766247689723969,0.009912428446114063
-0.2955285906791687,0.30240464210510254
-0.3257572054862976,0.3191871643066406
-0.3677503764629364,0.4336627721786499
-0.23640653491020203,0.1436915099620819
-0.2427436262369156,0.08364164084196091
0.13823005557060242,-0.4096483588218689
-0.4621954560279846,0.3660966455936432
-0.034698355942964554,-0.019611964002251625
0.18550686538219452,0.2587331235408783
0.19351157546043396,-0.20846916735172272
-0.09809454530477524,-0.14831896126270294
-0.11567861586809158,-0.1546071469783783
-0.21169571578502655,-0.030211616307497025
0.3263343572616577,0.37994733452796936
0.3691144585609436,-0.20474468171596527
-0.1391221433877945,0.3859308958053589
0.4068814516067505,-0.38867494463920593
0.2910323143005371,-0.023862618952989578
0.34055277705192566,0.08150608092546463
-0.09025977551937103,-0.03477534279227257
-0.28471699357032776,0.11372397840023041
0.2911999523639679,0.21785682439804077
0.21252915263175964,-0.07732481509447098
-0.26956233382225037,-0.3217982351779938
0.25006330013275146,-0.1951790302991867
-0.47526341676712036,0.2608005404472351
-0.22061359882354736,0.16251727938652039
0.17926707863807678,0.04008786380290985
-0.0742187649011612,-0.1694764345884323
0.22580114006996155,-0.22063757479190826
0.06533049792051315,0.2869247496128082
-0.39529529213905334,0.08218996226787567
-0.2434847354888916,-0.0061564394272863865
-0.29969480633735657,0.22775503993034363
0.10878440737724304,0.297555148601532
0.32569044828414917,-0.34761717915534973
0.245818629860878,0.20751574635505676
-0.2770652174949646,0.2847677767276764
-0.2269057184457779,-0.12875188887119293
-0.32326412200927734,0.22189263999462128
0.1403793841600418,-0.2620924115180969
-0.291476845741272,-0.10859893262386322
-0.1664130687713623,-0.35090717673301697
-0.05435715243220329,-0.39895978569984436
0.28939321637153625,0.3186356723308563
0.07216832041740417,-0.208586648106575
-0.15727631747722626,-0.1420033723115921
0.07934974879026413,-0.10881807655096054
-0.08996711671352386,0.3097571134567261
-0.22874459624290466,0.3325570523738861
0.2167370766401291,-0.309378981590271
0.15295785665512085,-0.28154659271240234
-0.15695726871490479,-0.3683837950229645
-0.06076890602707863,-0.010893457569181919
0.009411121718585491,-0.48589029908180237
0.03254244104027748,-0.36787259578704834
-0.4495285749435425,-0.07519038021564484
0.27037686109542847,0.24035096168518066
0.2302391529083252,-0.41864335536956787
-0.21907544136047363,-0.35992223024368286
0.3072950541973114,0.038182582706213
0.07247451692819595,0.04443361610174179
0.2260907143354416,0.14612874388694763
0.17472702264785767,-0.004035105928778648
0.15349465608596802,-0.2272201031446457
-0.07235413789749146,0.2322472631931305
-0.09310396760702133,-0.3848970830440521
-0.4204379618167877,-0.13494020700454712
-0.04141028970479965,0.27219703793525696
-0.3412981927394867,-0.22930969297885895
0.18180809915065765,-0.14556634426116943
0.3397079110145569,-0.15758860111236572
0.0147944251075387,-0.43200984597206116
0.3032459020614624,-0.0077169351279735565
0.0030474048107862473,0.2731415033340454
