x,y
-0.26277977228164673,0.48896312713623047
-0.0975986123085022,-0.4123554229736328
0.5,0.4132957458496094
-0.11607933044433594,-0.0773630142211914
-0.2244548797607422,-0.18205547332763672
0.027423858642578125,0.3197612762451172
0.1673126220703125,0.008950233459472656
0.4698143005371094,0.3558098077774048
0.39185377955436707,0.34851813316345215
0.3261222839355469,-0.011388778686523438
-0.22433458268642426,0.03546023368835449
-0.296492338180542,-0.31171661615371704
0.4045557975769043,-0.4906654357910156
-0.35680484771728516,-0.007697582244873047
-0.08107662200927734,0.07094764709472656
0.46691155433654785,-0.49466514587402344
-0.3270912170410156,-0.07804203033447266
-0.05308640003204346,0.30256199836730957
-0.01864147186279297,0.15149497985839844
0.2508888244628906,-0.2136240005493164
0.1882305145263672,-0.09289121627807617
0.29830360412597656,0.20807647705078125
0.5000009536743164,0.21224117279052734
-0.18287086486816406,0.46681785583496094
-0.22187161445617676,0.20112335681915283
0.43214619159698486,-0.47422635555267334
0.1538451910018921,-0.24386510252952576
0.36185646057128906,0.12810373306274414
0.1719989776611328,0.09889745712280273
-0.22551441192626953,-0.31003570556640625
0.274078369140625,0.06855201721191406
-0.38319671154022217,0.1662888526916504
0.1757354736328125,-0.34983062744140625
0.3465690612792969,-0.07816505432128906
-0.018642902374267578,0.18285369873046875
0.0011403560638427734,0.37468719482421875
-0.005206108093261719,-0.23122406005859375
0.37404441833496094,0.5000009536743164
0.24393780529499054,0.1685619354248047
0.03439497947692871,-0.21224260330200195
-0.11768460273742676,0.2580852508544922
-0.3725624084472656,0.13453292846679688
0.3959546983242035,0.010177135467529297
0.33551025390625,0.5
0.3893272280693054,0.05657435953617096
0.18264532089233398,0.4182109832763672
0.49383544921875,-0.3526334762573242
0.0044536590576171875,-0.4617882966995239
-0.36498141288757324,0.48026418685913086
0.013021469116210938,0.4762382507324219
0.2433929443359375,0.07747602462768555
0.023225128650665283,-0.03878498077392578
0.1443500518798828,0.39731091260910034
0.34580087661743164,-0.07680070400238037
0.15886855125427246,-0.255041241645813
0.11663055419921875,0.04749560356140137
-0.3313789367675781,0.3366279602050781
-0.21864891052246094,0.43603515625
-0.4666450619697571,0.07014989852905273
-0.17753608524799347,0.011230170726776123
-0.3355064392089844,0.3084549903869629
-0.3489265441894531,0.3576679229736328
-0.3942852020263672,0.43084263801574707
-0.27915382385253906,0.17837905883789062
-0.22358322143554688,0.05388450622558594
0.10319709777832031,-0.4048982858657837
-0.467846155166626,0.36834895610809326
-0.052634239196777344,-0.018851906061172485
0.18694216012954712,0.26479601860046387
0.1636343002319336,-0.1894674301147461
-0.10919761657714844,-0.176544189453125
-0.0946340560913086,-0.16564083099365234
-0.2600078582763672,-0.08310508728027344
0.3629741668701172,0.3838515281677246
0.42429161071777344,-0.17974281311035156
-0.15502452850341797,0.4539947509765625
0.41053342819213867,-0.37807130813598633
0.2962608337402344,-0.07732009887695312
0.34000229835510254,0.09009504318237305
-0.1428241729736328,0.0004673004150390625
-0.2963681221008301,0.13890838623046875
0.30123043060302734,0.24349689483642578
0.1824951171875,-0.12434577941894531
-0.2734067440032959,-0.32881951332092285
0.25832271575927734,-0.21035146713256836
-0.48287487030029297,0.2587026357650757
-0.19244956970214844,0.18222522735595703
0.17306828498840332,0.06182670593261719
-0.06179475784301758,-0.1845545768737793
0.23145723342895508,-0.23984718322753906
0.06580998003482819,0.28776273131370544
-0.4799537658691406,0.10811614990234375
